# http://api.metagenomics.anl.gov/1/matrix/function?id=mgm4664884.3&group_level=function&source=Subsystems&hit_type=single&result_type=abundance&evalue=1&identity=60&length=15&taxid=0
Taxon	Taxonomy	mgm4664884.3	
SS13399	Respiration;Electron accepting reactions;Terminal_cytochrome_C_oxidases;Quinol oxidase (SoxABC), cytochrome aa3 subunit (SoxB)	3	
SS13402	Respiration;Electron accepting reactions;Terminal_cytochrome_C_oxidases;Type cbb3 cytochrome oxidase biogenesis protein CcoG, involved in Cu oxidation	31	
SS13403	Respiration;Electron accepting reactions;Terminal_cytochrome_C_oxidases;Type cbb3 cytochrome oxidase biogenesis protein CcoS, involved in heme b insertion	3	
SS13404	Respiration;Electron accepting reactions;Terminal_cytochrome_d_ubiquinol_oxidases;Cytochrome d ubiquinol oxidase subunit I (EC 1.10.3.-)	460	
SS13405	Respiration;Electron accepting reactions;Terminal_cytochrome_d_ubiquinol_oxidases;Cytochrome d ubiquinol oxidase subunit II (EC 1.10.3.-)	247	
SS13409	Respiration;Electron accepting reactions;Terminal_cytochrome_d_ubiquinol_oxidases;putative Cytochrome bd2, subunit I	576	
SS13410	Respiration;Electron accepting reactions;Terminal_cytochrome_d_ubiquinol_oxidases;putative Cytochrome bd2, subunit II	249	
SS13411	Respiration;Electron accepting reactions;Terminal_cytochrome_d_ubiquinol_oxidases;Transport ATP-binding protein CydC	383	
SS13412	Respiration;Electron accepting reactions;Terminal_cytochrome_d_ubiquinol_oxidases;Transport ATP-binding protein CydCD	313	
SS13414	Respiration;Electron accepting reactions;Terminal_cytochrome_d_ubiquinol_oxidases;Transport ATP-binding protein CydD	46	
SS13415	Respiration;Electron accepting reactions;Terminal_cytochrome_O_ubiquinol_oxidase;Cytochrome O ubiquinol oxidase subunit I (EC 1.10.3.-)	420	
SS13416	Respiration;Electron accepting reactions;Terminal_cytochrome_O_ubiquinol_oxidase;Cytochrome O ubiquinol oxidase subunit II (EC 1.10.3.-)	132	
SS13417	Respiration;Electron accepting reactions;Terminal_cytochrome_O_ubiquinol_oxidase;Cytochrome O ubiquinol oxidase subunit III (EC 1.10.3.-)	104	
SS13418	Respiration;Electron accepting reactions;Terminal_cytochrome_O_ubiquinol_oxidase;Cytochrome O ubiquinol oxidase subunit IV (EC 1.10.3.-)	52	
SS13419	Respiration;Electron accepting reactions;Terminal_cytochrome_oxidases;AA3-600 quinol oxidase subunit I	21	
SS13420	Respiration;Electron accepting reactions;Terminal_cytochrome_oxidases;AA3-600 quinol oxidase subunit II	11	
SS13421	Respiration;Electron accepting reactions;Terminal_cytochrome_oxidases;AA3-600 quinol oxidase subunit IIII	11	
SS13423	Respiration;Electron accepting reactions;Terminal_cytochrome_oxidases;Cytochrome d ubiquinol oxidase subunit I (EC 1.10.3.-)	460	
SS13424	Respiration;Electron accepting reactions;Terminal_cytochrome_oxidases;Cytochrome d ubiquinol oxidase subunit II (EC 1.10.3.-)	247	
SS13425	Respiration;Electron accepting reactions;Terminal_cytochrome_oxidases;Cytochrome O ubiquinol oxidase subunit I (EC 1.10.3.-)	420	
SS13426	Respiration;Electron accepting reactions;Terminal_cytochrome_oxidases;Cytochrome O ubiquinol oxidase subunit II (EC 1.10.3.-)	132	
SS13427	Respiration;Electron accepting reactions;Terminal_cytochrome_oxidases;Cytochrome O ubiquinol oxidase subunit III (EC 1.10.3.-)	104	
SS13428	Respiration;Electron accepting reactions;Terminal_cytochrome_oxidases;Cytochrome O ubiquinol oxidase subunit IV (EC 1.10.3.-)	52	
SS13429	Respiration;Electron accepting reactions;Terminal_cytochrome_oxidases;putative Cytochrome bd2, subunit I	576	
SS13430	Respiration;Electron accepting reactions;Terminal_cytochrome_oxidases;putative Cytochrome bd2, subunit II	249	
SS13431	Respiration;Electron accepting reactions;Terminal_cytochrome_oxidases;Transport ATP-binding protein CydC	383	
SS13432	Respiration;Electron accepting reactions;Terminal_cytochrome_oxidases;Transport ATP-binding protein CydCD	313	
SS13434	Respiration;Electron accepting reactions;Terminal_cytochrome_oxidases;Transport ATP-binding protein CydD	46	
SS13442	Respiration;Electron accepting reactions;Tetrathionate_respiration;Tetrathionate reductase sensory transduction histidine kinase	31	
SS13444	Respiration;Electron accepting reactions;Tetrathionate_respiration;Tetrathionate reductase subunit B	2	
SS13445	Respiration;Electron accepting reactions;Tetrathionate_respiration;Tetrathionate reductase subunit C	4	
SS13446	Respiration;Electron accepting reactions;Tetrathionate_respiration;Tetrathionate reductase two-component response regulator	2	
SS13447	Regulation and Cell signaling;-;The_Chv_regulatory_system_of_Alphaproteobacteria;ATP-binding protein ManX	10	
SS13448	Regulation and Cell signaling;-;The_Chv_regulatory_system_of_Alphaproteobacteria;DNA-binding response regulator ChvI	150	
SS13449	Regulation and Cell signaling;-;The_Chv_regulatory_system_of_Alphaproteobacteria;HPr kinase/phosphorylase (EC 2.7.1.-) (EC 2.7.4.-)	87	
SS13450	Regulation and Cell signaling;-;The_Chv_regulatory_system_of_Alphaproteobacteria;Phosphocarrier protein, nitrogen regulation associated	73	
SS13451	Regulation and Cell signaling;-;The_Chv_regulatory_system_of_Alphaproteobacteria;PTS system permease (IIAMan), nitrogen regulatory IIA protein	50	
SS13452	Regulation and Cell signaling;-;The_Chv_regulatory_system_of_Alphaproteobacteria;Sensor histidine kinase ChvG (EC 2.7.3.-)	226	
SS13468	Virulence, Disease and Defense;Resistance to antibiotics and toxic compounds;The_mdtABCD_multidrug_resistance_cluster;Multidrug transporter MdtB	259	
SS13469	Virulence, Disease and Defense;Resistance to antibiotics and toxic compounds;The_mdtABCD_multidrug_resistance_cluster;Multidrug transporter MdtC	517	
SS13470	Virulence, Disease and Defense;Resistance to antibiotics and toxic compounds;The_mdtABCD_multidrug_resistance_cluster;Multidrug transporter MdtD	2	
SS13471	Virulence, Disease and Defense;Resistance to antibiotics and toxic compounds;The_mdtABCD_multidrug_resistance_cluster;Probable RND efflux membrane fusion protein	892	
SS13472	Virulence, Disease and Defense;Resistance to antibiotics and toxic compounds;The_mdtABCD_multidrug_resistance_cluster;Response regulator BaeR	19	
SS13473	Virulence, Disease and Defense;Resistance to antibiotics and toxic compounds;The_mdtABCD_multidrug_resistance_cluster;Sensory histidine kinase BaeS	9	
SS13474	Protein Metabolism;Protein folding;Thermosome,_archaeal;Thermosome subunit	79	
SS13485	Cofactors, Vitamins, Prosthetic Groups, Pigments;-;Thiamin_biosynthesis;5-FCL-like protein	38	
SS13487	Cofactors, Vitamins, Prosthetic Groups, Pigments;-;Thiamin_biosynthesis;ATPase component YkoD of energizing module of thiamin-regulated ECF transporter for HydroxyMethylPyrimidine	10	
SS13488	Cofactors, Vitamins, Prosthetic Groups, Pigments;-;Thiamin_biosynthesis;Glycine oxidase ThiO (EC 1.4.3.19)	280	
SS13489	Cofactors, Vitamins, Prosthetic Groups, Pigments;-;Thiamin_biosynthesis;Hydroxyethylthiazole kinase (EC 2.7.1.50)	22	
SS13490	Cofactors, Vitamins, Prosthetic Groups, Pigments;-;Thiamin_biosynthesis;Hydroxymethylpyrimidine ABC transporter, ATPase component	255	
SS13491	Cofactors, Vitamins, Prosthetic Groups, Pigments;-;Thiamin_biosynthesis;Hydroxymethylpyrimidine ABC transporter, substrate-binding component	318	
SS13492	Cofactors, Vitamins, Prosthetic Groups, Pigments;-;Thiamin_biosynthesis;Hydroxymethylpyrimidine ABC transporter, transmembrane component	383	
SS13493	Cofactors, Vitamins, Prosthetic Groups, Pigments;-;Thiamin_biosynthesis;Hydroxymethylpyrimidine synthesis protein THI5	1	
SS13494	Cofactors, Vitamins, Prosthetic Groups, Pigments;-;Thiamin_biosynthesis;Phosphomethylpyrimidine kinase (EC 2.7.4.7)	361	
SS13495	Cofactors, Vitamins, Prosthetic Groups, Pigments;-;Thiamin_biosynthesis;Predicted hydroxymethylpyrimidine transporter CytX	11	
SS13498	Cofactors, Vitamins, Prosthetic Groups, Pigments;-;Thiamin_biosynthesis;Predicted thiazole transporter ThiU	1	
SS13501	Cofactors, Vitamins, Prosthetic Groups, Pigments;-;Thiamin_biosynthesis;Substrate-specific component YkoE of thiamin-regulated ECF transporter for HydroxyMethylPyrimidine	1	
SS13502	Cofactors, Vitamins, Prosthetic Groups, Pigments;-;Thiamin_biosynthesis;Sulfur carrier protein adenylyltransferase ThiF	709	
SS13503	Cofactors, Vitamins, Prosthetic Groups, Pigments;-;Thiamin_biosynthesis;Sulfur carrier protein ThiS	30	
SS13504	Cofactors, Vitamins, Prosthetic Groups, Pigments;-;Thiamin_biosynthesis;Thiamin ABC transporter, ATPase component	79	
SS13505	Cofactors, Vitamins, Prosthetic Groups, Pigments;-;Thiamin_biosynthesis;Thiamin ABC transporter, substrate-binding component	3	
SS13506	Cofactors, Vitamins, Prosthetic Groups, Pigments;-;Thiamin_biosynthesis;Thiamin ABC transporter, transmembrane component	23	
SS13507	Cofactors, Vitamins, Prosthetic Groups, Pigments;-;Thiamin_biosynthesis;Thiaminase II (EC 3.5.99.2)	79	
SS13508	Cofactors, Vitamins, Prosthetic Groups, Pigments;-;Thiamin_biosynthesis;Thiamin biosynthesis protein ThiC	937	
SS13510	Cofactors, Vitamins, Prosthetic Groups, Pigments;-;Thiamin_biosynthesis;Thiamine-monophosphate kinase (EC 2.7.4.16)	269	
SS13512	Cofactors, Vitamins, Prosthetic Groups, Pigments;-;Thiamin_biosynthesis;Thiamin-phosphate pyrophosphorylase (EC 2.5.1.3)	307	
SS13513	Cofactors, Vitamins, Prosthetic Groups, Pigments;-;Thiamin_biosynthesis;Thiamin-phosphate synthase ThiN (EC 2.5.1.3)	10	
SS13516	Cofactors, Vitamins, Prosthetic Groups, Pigments;-;Thiamin_biosynthesis;Thiamin-regulated outer membrane receptor Omr1	3	
SS13518	Cofactors, Vitamins, Prosthetic Groups, Pigments;-;Thiamin_biosynthesis;Thiazole biosynthesis protein ThiG	524	
SS13519	Cofactors, Vitamins, Prosthetic Groups, Pigments;-;Thiamin_biosynthesis;Thiazole biosynthesis protein ThiH	49	
SS13520	Cofactors, Vitamins, Prosthetic Groups, Pigments;-;Thiamin_biosynthesis;Thiazole biosynthetic enzyme Thi4	5	
SS13522	Cofactors, Vitamins, Prosthetic Groups, Pigments;-;Thiamin_biosynthesis;YjbQ (alternate ThiE)	20	
SS13523	Sulfur Metabolism;-;Thioredoxin-disulfide_reductase;Alkylhydroperoxidase protein D	23	
SS13524	Sulfur Metabolism;-;Thioredoxin-disulfide_reductase;Alkyl hydroperoxide reductase protein C (EC 1.6.4.-)	42	
SS13525	Sulfur Metabolism;-;Thioredoxin-disulfide_reductase;Alkyl hydroperoxide reductase protein F (EC 1.6.4.-)	22	
SS13526	Sulfur Metabolism;-;Thioredoxin-disulfide_reductase;Alkyl hydroperoxide reductase subunit C-like protein	658	
SS13527	Sulfur Metabolism;-;Thioredoxin-disulfide_reductase;Hydrogen peroxide-inducible genes activator	306	
SS13528	Sulfur Metabolism;-;Thioredoxin-disulfide_reductase;Thiol peroxidase, Bcp-type (EC 1.11.1.15)	302	
SS13529	Sulfur Metabolism;-;Thioredoxin-disulfide_reductase;Thiol peroxidase, Tpx-type (EC 1.11.1.15)	70	
SS13530	Sulfur Metabolism;-;Thioredoxin-disulfide_reductase;Thioredoxin reductase (EC 1.8.1.9)	2601	
SS13531	Sulfur Metabolism;-;Thioredoxin-disulfide_reductase;Thioredoxin reductase (EC 1.8.1.9), metazoan type	2	
SS13533	Amino Acids and Derivatives;Lysine, threonine, methionine, and cysteine;Threonine_anaerobic_catabolism_gene_cluster;Acetate kinase (EC 2.7.2.1)	493	
SS13536	Amino Acids and Derivatives;Lysine, threonine, methionine, and cysteine;Threonine_anaerobic_catabolism_gene_cluster;Phosphate acetyltransferase (EC 2.3.1.8)	216	
SS13538	Amino Acids and Derivatives;Lysine, threonine, methionine, and cysteine;Threonine_anaerobic_catabolism_gene_cluster;Propionate kinase (EC 2.7.2.15)	1	
SS13542	Amino Acids and Derivatives;Lysine, threonine, methionine, and cysteine;Threonine_anaerobic_catabolism_gene_cluster;Threonine dehydratase, catabolic (EC 4.3.1.19)	525	
SS13543	Amino Acids and Derivatives;Lysine, threonine, methionine, and cysteine;Threonine_and_Homoserine_Biosynthesis;Aspartate aminotransferase (EC 2.6.1.1)	3093	
SS13544	Amino Acids and Derivatives;Lysine, threonine, methionine, and cysteine;Threonine_and_Homoserine_Biosynthesis;Aspartate-semialdehyde dehydrogenase (EC 1.2.1.11)	833	
SS13545	Amino Acids and Derivatives;Lysine, threonine, methionine, and cysteine;Threonine_and_Homoserine_Biosynthesis;Aspartokinase (EC 2.7.2.4)	996	
SS13546	Amino Acids and Derivatives;Lysine, threonine, methionine, and cysteine;Threonine_and_Homoserine_Biosynthesis;Homoserine dehydrogenase (EC 1.1.1.3)	974	
SS13547	Amino Acids and Derivatives;Lysine, threonine, methionine, and cysteine;Threonine_and_Homoserine_Biosynthesis;Homoserine kinase (EC 2.7.1.39)	290	
SS13548	Amino Acids and Derivatives;Lysine, threonine, methionine, and cysteine;Threonine_and_Homoserine_Biosynthesis;Predicted functional analog of homoserine kinase (EC 2.7.1.-)	48	
SS13549	Amino Acids and Derivatives;Lysine, threonine, methionine, and cysteine;Threonine_and_Homoserine_Biosynthesis;Threonine synthase (EC 4.2.3.1)	1615	
SS13551	Amino Acids and Derivatives;Lysine, threonine, methionine, and cysteine;Threonine_degradation;FIG003492: Threonine dehydrogenase and related Zn-dependent dehydrogenases	220	
SS13552	Amino Acids and Derivatives;Lysine, threonine, methionine, and cysteine;Threonine_degradation;L-allo-threonine aldolase	34	
SS13553	Amino Acids and Derivatives;Lysine, threonine, methionine, and cysteine;Threonine_degradation;L-allo-threonine aldolase (EC 2.1.2.1)	30	
SS13554	Amino Acids and Derivatives;Lysine, threonine, methionine, and cysteine;Threonine_degradation;low-specificity D-threonine aldolase	173	
SS13555	Amino Acids and Derivatives;Lysine, threonine, methionine, and cysteine;Threonine_degradation;Low-specificity L-threonine aldolase (EC 4.1.2.5)	626	
SS13556	Amino Acids and Derivatives;Lysine, threonine, methionine, and cysteine;Threonine_degradation;L-threonine 3-dehydrogenase (EC 1.1.1.103)	433	
SS13558	Amino Acids and Derivatives;Lysine, threonine, methionine, and cysteine;Threonine_degradation;Monoamine oxidase (1.4.3.4)	225	
SS13561	Amino Acids and Derivatives;Lysine, threonine, methionine, and cysteine;Threonine_degradation;Threonine dehydratase, catabolic (EC 4.3.1.19)	525	
SS13562	Amino Acids and Derivatives;Lysine, threonine, methionine, and cysteine;Threonine_degradation;Threonine dehydratase (EC 4.3.1.19)	758	
SS13564	Amino Acids and Derivatives;Lysine, threonine, methionine, and cysteine;Threonine_degradation;threonine dehydrogenase	8	
SS13565	Amino Acids and Derivatives;Lysine, threonine, methionine, and cysteine;Threonine_degradation;Threonine dehydrogenase and related Zn-dependent dehydrogenases	1224	
SS13566	Amino Acids and Derivatives;Lysine, threonine, methionine, and cysteine;Threonine_degradation;Transcriptional regulator GabR of GABA utilization (GntR family with aminotransferase-like domain)	31	
SS13567	Phages, Prophages, Transposable elements, Plasmids;Transposable elements;Tn552;ATP-binding protein p271	24	
SS13568	Phages, Prophages, Transposable elements, Plasmids;Transposable elements;Tn552;Beta-lactamase (EC 3.5.2.6)	687	
SS13571	Phages, Prophages, Transposable elements, Plasmids;Transposable elements;Tn552;Resolvase/integrase Bin	11	
SS13572	Phages, Prophages, Transposable elements, Plasmids;Transposable elements;Tn552;Tn552 transposase	44	
SS13574	Cofactors, Vitamins, Prosthetic Groups, Pigments;Quinone cofactors;Tocopherol_Biosynthesis;2-methyl-6-phytyl-1,4-benzoquinone methyltransferase	13	
SS13575	Cofactors, Vitamins, Prosthetic Groups, Pigments;Quinone cofactors;Tocopherol_Biosynthesis;4-hydroxyphenylpyruvate dioxygenase (EC 1.13.11.27)	573	
SS13576	Cofactors, Vitamins, Prosthetic Groups, Pigments;Quinone cofactors;Tocopherol_Biosynthesis;Gamma-tocopherol C-methyltransferase (EC 2.1.1.95)	21	
SS13578	Virulence, Disease and Defense;Bacteriocins, ribosomally synthesized antibacterial peptides;Tolerance_to_colicin_E2;Colicin E2 tolerance protein CbrC	3	
SS13579	Virulence, Disease and Defense;Bacteriocins, ribosomally synthesized antibacterial peptides;Tolerance_to_colicin_E2;Colicin E2 tolerance protein CbrC-like protein	3	
SS13580	Virulence, Disease and Defense;Bacteriocins, ribosomally synthesized antibacterial peptides;Tolerance_to_colicin_E2;Conserved uncharacterized protein CreA	53	
SS13581	Virulence, Disease and Defense;Bacteriocins, ribosomally synthesized antibacterial peptides;Tolerance_to_colicin_E2;Inner membrane protein CreD	21	
SS13582	Virulence, Disease and Defense;Bacteriocins, ribosomally synthesized antibacterial peptides;Tolerance_to_colicin_E2;Inner membrane protein CreD-like protein	1	
SS13583	Virulence, Disease and Defense;Bacteriocins, ribosomally synthesized antibacterial peptides;Tolerance_to_colicin_E2;Two-component response regulator CreB	46	
SS13584	Virulence, Disease and Defense;Bacteriocins, ribosomally synthesized antibacterial peptides;Tolerance_to_colicin_E2;Two-component response regulator CreC	9	
SS13585	Metabolism of Aromatic Compounds;-;Toluene_4-monooxygenase_(T4MO);Toluene-4-monooxygenase, subunit TmoA	30	
SS13586	Metabolism of Aromatic Compounds;-;Toluene_4-monooxygenase_(T4MO);Toluene-4-monooxygenase, subunit TmoA alpha	1	
SS13589	Metabolism of Aromatic Compounds;-;Toluene_4-monooxygenase_(T4MO);Toluene-4-monooxygenase, subunit TmoC	2	
SS13591	Metabolism of Aromatic Compounds;-;Toluene_4-monooxygenase_(T4MO);Toluene-4-monooxygenase, subunit TmoE	12	
SS13593	Metabolism of Aromatic Compounds;Peripheral pathways for catabolism of aromatic compounds;Toluene_degradation;Toluate 1,2-dioxygenase alpha subunit	9	
SS13594	Metabolism of Aromatic Compounds;Peripheral pathways for catabolism of aromatic compounds;Toluene_degradation;Toluate 1,2-dioxygenase beta subunit	2	
SS13600	Metabolism of Aromatic Compounds;Peripheral pathways for catabolism of aromatic compounds;Toluene_degradation;toluenesulfonate zinc-independent alcohol dehydrogenase	89	
SS13601	Membrane Transport;-;Ton_and_Tol_transport_systems;4-hydroxybenzoyl-CoA thioesterase family active site	156	
SS13604	Membrane Transport;-;Ton_and_Tol_transport_systems;Biopolymer transport protein ExbD/TolR	391	
SS13605	Membrane Transport;-;Ton_and_Tol_transport_systems;Colicin I receptor precursor	44	
SS13607	Membrane Transport;-;Ton_and_Tol_transport_systems;Ferric siderophore transport system, biopolymer transport protein ExbB	51	
SS13609	Membrane Transport;-;Ton_and_Tol_transport_systems;Ferric siderophore transport system, periplasmic binding protein TonB	275	
SS13611	Membrane Transport;-;Ton_and_Tol_transport_systems;Haemin uptake system outer membrane receptor	12	
SS13613	Membrane Transport;-;Ton_and_Tol_transport_systems;iron-chelator utilization protein	17	
SS13615	Membrane Transport;-;Ton_and_Tol_transport_systems;MotA/TolQ/ExbB proton channel family protein	725	
SS13616	Membrane Transport;-;Ton_and_Tol_transport_systems;N-acetylglucosamine-regulated TonB-dependent outer membrane receptor	31	
SS13618	Membrane Transport;-;Ton_and_Tol_transport_systems;Outer membrane lipoprotein omp16 precursor	107	
SS13619	Membrane Transport;-;Ton_and_Tol_transport_systems;Outer membrane receptor for ferric coprogen and ferric-rhodotorulic acid	13	
SS13620	Membrane Transport;-;Ton_and_Tol_transport_systems;Peptidoglycan-associated lipoprotein precursor	181	
SS13621	Membrane Transport;-;Ton_and_Tol_transport_systems;Predicted beta-glucoside specific TonB-dependent outer membrane receptor	7	
SS13622	Membrane Transport;-;Ton_and_Tol_transport_systems;Protein-L-isoaspartate O-methyltransferase (EC 2.1.1.77)	570	
SS13631	Membrane Transport;-;Ton_and_Tol_transport_systems;TolA protein	204	
SS13632	Membrane Transport;-;Ton_and_Tol_transport_systems;Tol biopolymer transport system, TolR protein	26	
SS13633	Membrane Transport;-;Ton_and_Tol_transport_systems;tolB protein precursor, periplasmic protein involved in the tonb-independent uptake of group A colicins	1007	
SS13634	Membrane Transport;-;Ton_and_Tol_transport_systems;TonB-dependent hemin , ferrichrome receptor	7	
SS13635	Membrane Transport;-;Ton_and_Tol_transport_systems;TonB-dependent receptor	3522	
SS13636	Membrane Transport;-;Ton_and_Tol_transport_systems;TonB-dependent siderophore receptor	9	
SS13637	Membrane Transport;-;Ton_and_Tol_transport_systems;TonB system biopolymer transport component	1	
SS13638	Membrane Transport;-;Ton_and_Tol_transport_systems;TPR domain protein, putative component of TonB system	515	
SS13639	Membrane Transport;-;Ton_and_Tol_transport_systems;TPR repeat containing exported protein	89	
SS13640	Membrane Transport;-;Ton_and_Tol_transport_systems;Type I secretion outer membrane protein, TolC precursor	236	
SS13641	Regulation and Cell signaling;Programmed Cell Death and Toxin-antitoxin Systems;Toxin-Antitoxin_MT1;Antitoxin 1	4	
SS13643	Regulation and Cell signaling;Programmed Cell Death and Toxin-antitoxin Systems;Toxin-Antitoxin_MT1;Toxin 1, PIN domain	9	
SS13644	Regulation and Cell signaling;Programmed Cell Death and Toxin-antitoxin Systems;Toxin-antitoxin_replicon_stabilization_systems;RelB/StbD replicon stabilization protein (antitoxin to RelE/StbE)	5	
SS13645	Regulation and Cell signaling;Programmed Cell Death and Toxin-antitoxin Systems;Toxin-antitoxin_replicon_stabilization_systems;RelE/StbE replicon stabilization toxin	8	
SS13650	Regulation and Cell signaling;Programmed Cell Death and Toxin-antitoxin Systems;Toxin-antitoxin_systems_(other_than_RelBE_and_MazEF);Antitoxin YgiT	1	
SS13653	Regulation and Cell signaling;Programmed Cell Death and Toxin-antitoxin Systems;Toxin-antitoxin_systems_(other_than_RelBE_and_MazEF);DNA-damage-inducible protein J	17	
SS13654	Regulation and Cell signaling;Programmed Cell Death and Toxin-antitoxin Systems;Toxin-antitoxin_systems_(other_than_RelBE_and_MazEF);HigA protein (antitoxin to HigB)	210	
SS13655	Regulation and Cell signaling;Programmed Cell Death and Toxin-antitoxin Systems;Toxin-antitoxin_systems_(other_than_RelBE_and_MazEF);HigB toxin protein	131	
SS13656	Regulation and Cell signaling;Programmed Cell Death and Toxin-antitoxin Systems;Toxin-antitoxin_systems_(other_than_RelBE_and_MazEF);ParD protein (antitoxin to ParE)	11	
SS13659	Regulation and Cell signaling;Programmed Cell Death and Toxin-antitoxin Systems;Toxin-antitoxin_systems_(other_than_RelBE_and_MazEF);VapB protein (antitoxin to VapC)	80	
SS13660	Regulation and Cell signaling;Programmed Cell Death and Toxin-antitoxin Systems;Toxin-antitoxin_systems_(other_than_RelBE_and_MazEF);VapC toxin protein	164	
SS13661	Regulation and Cell signaling;Programmed Cell Death and Toxin-antitoxin Systems;Toxin-antitoxin_systems_(other_than_RelBE_and_MazEF);YafQ toxin protein	13	
SS13665	Regulation and Cell signaling;Programmed Cell Death and Toxin-antitoxin Systems;Toxin-antitoxin_systems_(other_than_RelBE_and_MazEF);YefM protein (antitoxin to YoeB)	13	
SS13668	Regulation and Cell signaling;Programmed Cell Death and Toxin-antitoxin Systems;Toxin-antitoxin_systems_(other_than_RelBE_and_MazEF);YoeB toxin protein	20	
SS13686	RNA Metabolism;Transcription;Transcription_elongation_factors,_archaeal;NusA protein homolog, archaeal	3	
SS13687	RNA Metabolism;Transcription;Transcription_elongation_factors,_archaeal;Putative transcription antitermination protein NusG	2	
SS13688	RNA Metabolism;Transcription;Transcription_elongation_factors,_archaeal;Transcription factor S	4	
SS13693	RNA Metabolism;Transcription;Transcription_factors_bacterial;COG2740: Predicted nucleic-acid-binding protein implicated in transcription termination	48	
SS13694	RNA Metabolism;Transcription;Transcription_factors_bacterial;FIG000325: clustered with transcription termination protein NusA	158	
SS13695	RNA Metabolism;Transcription;Transcription_factors_bacterial;Regulator of nucleoside diphosphate kinase	6	
SS13697	RNA Metabolism;Transcription;Transcription_factors_bacterial;ribosomal protein L7Ae family protein	39	
SS13698	RNA Metabolism;Transcription;Transcription_factors_bacterial;Transcriptional activator RfaH	15	
SS13699	RNA Metabolism;Transcription;Transcription_factors_bacterial;Transcription antitermination protein NusG	410	
SS13701	RNA Metabolism;Transcription;Transcription_factors_bacterial;Transcription elongation factor GreA	289	
SS13702	RNA Metabolism;Transcription;Transcription_factors_bacterial;Transcription elongation factor GreB	135	
SS13703	RNA Metabolism;Transcription;Transcription_factors_bacterial;Transcription elongation factor GreB-related protein	4	
SS13704	RNA Metabolism;Transcription;Transcription_factors_bacterial;Transcription-repair coupling factor	1795	
SS13705	RNA Metabolism;Transcription;Transcription_factors_bacterial;Transcription termination factor Rho	1047	
SS13706	RNA Metabolism;Transcription;Transcription_factors_bacterial;Transcription termination protein NusA	787	
SS13707	RNA Metabolism;Transcription;Transcription_factors_bacterial;Transcription termination protein NusB	186	
SS13708	RNA Metabolism;Transcription;Transcription_factors_cyanobacterial_RpoD-like_sigma_factors;Cyanobacteria-specific RpoD-like sigma factor, type-1	6	
SS13712	RNA Metabolism;Transcription;Transcription_factors_cyanobacterial_RpoD-like_sigma_factors;Cyanobacteria-specific RpoD-like sigma factor, type-13	1	
SS13714	RNA Metabolism;Transcription;Transcription_factors_cyanobacterial_RpoD-like_sigma_factors;Cyanobacteria-specific RpoD-like sigma factor, type-15	2	
SS13715	RNA Metabolism;Transcription;Transcription_factors_cyanobacterial_RpoD-like_sigma_factors;Cyanobacteria-specific RpoD-like sigma factor, type-16	1	
SS13721	RNA Metabolism;Transcription;Transcription_factors_cyanobacterial_RpoD-like_sigma_factors;Cyanobacteria-specific RpoD-like sigma factor, type-7	9	
SS13724	RNA Metabolism;Transcription;Transcription_factors_cyanobacterial_RpoD-like_sigma_factors;RNA polymerase sigma factor RpoD	1606	
SS13726	RNA Metabolism;Transcription;Transcription_initiation,_bacterial_sigma_factors;RNA polymerase principal sigma factor HrdA	15	
SS13727	RNA Metabolism;Transcription;Transcription_initiation,_bacterial_sigma_factors;RNA polymerase principal sigma factor HrdC	18	
SS13728	RNA Metabolism;Transcription;Transcription_initiation,_bacterial_sigma_factors;RNA polymerase principal sigma factor HrdD	4	
SS13729	RNA Metabolism;Transcription;Transcription_initiation,_bacterial_sigma_factors;RNA polymerase sigma-54 factor RpoN	1353	
SS13730	RNA Metabolism;Transcription;Transcription_initiation,_bacterial_sigma_factors;RNA polymerase sigma-70 factor	2551	
SS13731	RNA Metabolism;Transcription;Transcription_initiation,_bacterial_sigma_factors;RNA polymerase sigma factor for flagellar operon	230	
SS13732	RNA Metabolism;Transcription;Transcription_initiation,_bacterial_sigma_factors;RNA polymerase sigma factor RpoD	1606	
SS13733	RNA Metabolism;Transcription;Transcription_initiation,_bacterial_sigma_factors;RNA polymerase sigma factor RpoE	623	
SS13734	RNA Metabolism;Transcription;Transcription_initiation,_bacterial_sigma_factors;RNA polymerase sigma factor RpoH	313	
SS13735	RNA Metabolism;Transcription;Transcription_initiation,_bacterial_sigma_factors;RNA polymerase sigma factor RpoH-related protein	44	
SS13736	RNA Metabolism;Transcription;Transcription_initiation,_bacterial_sigma_factors;RNA polymerase sigma factor RpoH-related protein RpoH2	22	
SS13737	RNA Metabolism;Transcription;Transcription_initiation,_bacterial_sigma_factors;RNA polymerase sigma factor RpoH-related protein RpoH3	12	
SS13738	RNA Metabolism;Transcription;Transcription_initiation,_bacterial_sigma_factors;RNA polymerase sigma factor RpoS	40	
SS13739	RNA Metabolism;Transcription;Transcription_initiation,_bacterial_sigma_factors;RNA polymerase sigma factor SigB	50	
SS13740	RNA Metabolism;Transcription;Transcription_initiation,_bacterial_sigma_factors;RNA polymerase sigma factor SigV	2	
SS13741	RNA Metabolism;Transcription;Transcription_initiation,_bacterial_sigma_factors;RNA polymerase sigma factor SigW	29	
SS13744	RNA Metabolism;Transcription;Transcription_initiation,_bacterial_sigma_factors;RNA polymerase sporulation specific sigma factor SigF	4	
