xidxmetadata
2652xSalmonella enterica subsp. enterica serovar Typhi str. E02-1180x"{'taxonomy': ['Bacteria', 'Proteobacteria', 'Gammaproteobacteria', 'Enterobacteriales', 'Enterobacteriaceae', 'Salmonella', 'Salmonella enterica', 'Salmonella enterica subsp. enterica serovar Typhi str. E02-1180']}"
2653xSalmonella enterica subsp. enterica serovar Typhi str. E98-0664x"{'taxonomy': ['Bacteria', 'Proteobacteria', 'Gammaproteobacteria', 'Enterobacteriales', 'Enterobacteriaceae', 'Salmonella', 'Salmonella enterica', 'Salmonella enterica subsp. enterica serovar Typhi str. E98-0664']}"
2654xSalmonella enterica subsp. enterica serovar Typhi str. E98-2068x"{'taxonomy': ['Bacteria', 'Proteobacteria', 'Gammaproteobacteria', 'Enterobacteriales', 'Enterobacteriaceae', 'Salmonella', 'Salmonella enterica', 'Salmonella enterica subsp. enterica serovar Typhi str. E98-2068']}"
2655xSalmonella enterica subsp. enterica serovar Typhi str. E98-3139x"{'taxonomy': ['Bacteria', 'Proteobacteria', 'Gammaproteobacteria', 'Enterobacteriales', 'Enterobacteriaceae', 'Salmonella', 'Salmonella enterica', 'Salmonella enterica subsp. enterica serovar Typhi str. E98-3139']}"
2656xSalmonella enterica subsp. enterica serovar Typhi str. J185x"{'taxonomy': ['Bacteria', 'Proteobacteria', 'Gammaproteobacteria', 'Enterobacteriales', 'Enterobacteriaceae', 'Salmonella', 'Salmonella enterica', 'Salmonella enterica subsp. enterica serovar Typhi str. J185']}"
2657xSalmonella enterica subsp. enterica serovar Typhi str. M223x"{'taxonomy': ['Bacteria', 'Proteobacteria', 'Gammaproteobacteria', 'Enterobacteriales', 'Enterobacteriaceae', 'Salmonella', 'Salmonella enterica', 'Salmonella enterica subsp. enterica serovar Typhi str. M223']}"
2658xSalmonella enterica subsp. enterica serovar Typhi str. Ty2x"{'taxonomy': ['Bacteria', 'Proteobacteria', 'Gammaproteobacteria', 'Enterobacteriales', 'Enterobacteriaceae', 'Salmonella', 'Salmonella enterica', 'Salmonella enterica subsp. enterica serovar Typhi str. Ty2']}"
2659xSalmonella enterica subsp. enterica serovar Typhimuriumx"{'taxonomy': ['Bacteria', 'Proteobacteria', 'Gammaproteobacteria', 'Enterobacteriales', 'Enterobacteriaceae', 'Salmonella', 'Salmonella enterica', 'Salmonella enterica subsp. enterica serovar Typhimurium']}"
2660xSalmonella enterica subsp. enterica serovar Typhimurium str. LT2x"{'taxonomy': ['Bacteria', 'Proteobacteria', 'Gammaproteobacteria', 'Enterobacteriales', 'Enterobacteriaceae', 'Salmonella', 'Salmonella enterica', 'Salmonella enterica subsp. enterica serovar Typhimurium str. LT2']}"
2661xSalmonella enterica subsp. enterica serovar Virchow str. SL491x"{'taxonomy': ['Bacteria', 'Proteobacteria', 'Gammaproteobacteria', 'Enterobacteriales', 'Enterobacteriaceae', 'Salmonella', 'Salmonella enterica', 'Salmonella enterica subsp. enterica serovar Virchow str. SL491']}"
2662xSalmonella enterica subsp. enterica serovar Weltevreden str. HI_N05-537x"{'taxonomy': ['Bacteria', 'Proteobacteria', 'Gammaproteobacteria', 'Enterobacteriales', 'Enterobacteriaceae', 'Salmonella', 'Salmonella enterica', 'Salmonella enterica subsp. enterica serovar Weltevreden str. HI_N05-537']}"
2663xSalmonella enterica subsp. enterica serovar Westhamptonx"{'taxonomy': ['Bacteria', 'Proteobacteria', 'Gammaproteobacteria', 'Enterobacteriales', 'Enterobacteriaceae', 'Salmonella', 'Salmonella enterica', 'Salmonella enterica subsp. enterica serovar Westhampton']}"
2664xSalmonella phage ST64Tx"{'taxonomy': ['Viruses', 'unclassified (derived from Viruses)', 'unclassified (derived from Viruses)', 'Caudovirales', 'Podoviridae', 'P22-like viruses', 'Salmonella phage ST64T', 'Salmonella phage ST64T']}"
2665xSalmonella phage Vi II-E1x"{'taxonomy': ['Viruses', 'unclassified (derived from Viruses)', 'unclassified (derived from Viruses)', 'Caudovirales', 'Siphoviridae', 'unclassified (derived from Siphoviridae)', 'Salmonella phage Vi II-E1', 'Salmonella phage Vi II-E1']}"
2666xSalmonella phage epsilon34x"{'taxonomy': ['Viruses', 'unclassified (derived from Viruses)', 'unclassified (derived from Viruses)', 'Caudovirales', 'Podoviridae', 'P22-like viruses', 'Salmonella phage epsilon34', 'Salmonella phage epsilon34']}"
2667xSanguibacter keddieii DSM 10542x"{'taxonomy': ['Bacteria', 'Actinobacteria', 'Actinobacteria (class)', 'Actinomycetales', 'Sanguibacteraceae', 'Sanguibacter', 'Sanguibacter keddieii', 'Sanguibacter keddieii DSM 10542']}"
2668x"Saprolegnia ferax"x"{'taxonomy': ['Eukaryota', 'unclassified (derived from Eukaryota)', 'unclassified (derived from Eukaryota)', 'Saprolegniales', 'Saprolegniaceae', 'Saprolegnia', 'Saprolegnia ferax', 'Saprolegnia ferax']}"
2669xScardovia inopinata F0304x"{'taxonomy': ['Bacteria', 'Actinobacteria', 'Actinobacteria (class)', 'Bifidobacteriales', 'Bifidobacteriaceae', 'Scardovia', 'Scardovia inopinata', 'Scardovia inopinata F0304']}"
2670xScenedesmus obliquusx"{'taxonomy': ['Eukaryota', 'Chlorophyta', 'Chlorophyceae', 'Sphaeropleales', 'Scenedesmaceae', 'Scenedesmus', 'Scenedesmus obliquus', 'Scenedesmus obliquus']}"
2671xScheffersomyces stipitis CBS 6054x"{'taxonomy': ['Eukaryota', 'Ascomycota', 'Saccharomycetes', 'Saccharomycetales', 'Debaryomycetaceae', 'Scheffersomyces', 'Scheffersomyces stipitis', 'Scheffersomyces stipitis CBS 6054']}"
2672xSchistosoma mansonix"{'taxonomy': ['Eukaryota', 'Platyhelminthes', 'Trematoda', 'Strigeidida', 'Schistosomatidae', 'Schistosoma', 'Schistosoma mansoni', 'Schistosoma mansoni']}"
2673xSchizophyllum communex"{'taxonomy': ['Eukaryota', 'Basidiomycota', 'Agaricomycetes', 'Agaricales', 'Schizophyllaceae', 'Schizophyllum', 'Schizophyllum commune', 'Schizophyllum commune']}"
2674xSchizophyllum commune H4-8x"{'taxonomy': ['Eukaryota', 'Basidiomycota', 'Agaricomycetes', 'Agaricales', 'Schizophyllaceae', 'Schizophyllum', 'Schizophyllum commune', 'Schizophyllum commune H4-8']}"
2675xSchizosaccharomyces japonicus yFS275x"{'taxonomy': ['Eukaryota', 'Ascomycota', 'Schizosaccharomycetes', 'Schizosaccharomycetales', 'Schizosaccharomycetaceae', 'Schizosaccharomyces', 'Schizosaccharomyces japonicus', 'Schizosaccharomyces japonicus yFS275']}"
2676xSchizosaccharomyces pombe 972h-x"{'taxonomy': ['Eukaryota', 'Ascomycota', 'Schizosaccharomycetes', 'Schizosaccharomycetales', 'Schizosaccharomycetaceae', 'Schizosaccharomyces', 'Schizosaccharomyces pombe', 'Schizosaccharomyces pombe 972h-']}"
2677xSclerotinia sclerotiorum 1980 UF-70x"{'taxonomy': ['Eukaryota', 'Ascomycota', 'Leotiomycetes', 'Helotiales', 'Sclerotiniaceae', 'Sclerotinia', 'Sclerotinia sclerotiorum', 'Sclerotinia sclerotiorum 1980 UF-70']}"
2678xSebaldella termitidis ATCC 33386x"{'taxonomy': ['Bacteria', 'Fusobacteria', 'Fusobacteriia', 'Fusobacteriales', 'Leptotrichiaceae', 'Sebaldella', 'Sebaldella termitidis', 'Sebaldella termitidis ATCC 33386']}"
2679xSegniliparus rotundus DSM 44985x"{'taxonomy': ['Bacteria', 'Actinobacteria', 'Actinobacteria (class)', 'Actinomycetales', 'Segniliparaceae', 'Segniliparus', 'Segniliparus rotundus', 'Segniliparus rotundus DSM 44985']}"
2680xSelaginella moellendorffiix"{'taxonomy': ['Eukaryota', 'Streptophyta', 'Isoetopsida', 'Selaginellales', 'Selaginellaceae', 'Selaginella', 'Selaginella moellendorffii', 'Selaginella moellendorffii']}"
2681xSelenomonas flueggei ATCC 43531x"{'taxonomy': ['Bacteria', 'Firmicutes', 'Negativicutes', 'Selenomonadales', 'Veillonellaceae', 'Selenomonas', 'Selenomonas flueggei', 'Selenomonas flueggei ATCC 43531']}"
2682x"Selenomonas noxia ATCC 43541"x"{'taxonomy': ['Bacteria', 'Firmicutes', 'Negativicutes', 'Selenomonadales', 'Veillonellaceae', 'Selenomonas', 'Selenomonas noxia', 'Selenomonas noxia ATCC 43541']}"
2683x"Selenomonas sp. oral taxon 137 str. F0430"x"{'taxonomy': ['Bacteria', 'Firmicutes', 'Negativicutes', 'Selenomonadales', 'Veillonellaceae', 'Selenomonas', 'Selenomonas sp. oral taxon 137', 'Selenomonas sp. oral taxon 137 str. F0430']}"
2684x"Selenomonas sp. oral taxon 149 str. 67H29BP"x"{'taxonomy': ['Bacteria', 'Firmicutes', 'Negativicutes', 'Selenomonadales', 'Veillonellaceae', 'Selenomonas', 'Selenomonas sp. oral taxon 149', 'Selenomonas sp. oral taxon 149 str. 67H29BP']}"
2685xSelenomonas sputigena ATCC 35185x"{'taxonomy': ['Bacteria', 'Firmicutes', 'Negativicutes', 'Selenomonadales', 'Veillonellaceae', 'Selenomonas', 'Selenomonas sputigena', 'Selenomonas sputigena ATCC 35185']}"
2686xSerratia entomophilax"{'taxonomy': ['Bacteria', 'Proteobacteria', 'Gammaproteobacteria', 'Enterobacteriales', 'Enterobacteriaceae', 'Serratia', 'Serratia entomophila', 'Serratia entomophila']}"
2687xSerratia marcescensx"{'taxonomy': ['Bacteria', 'Proteobacteria', 'Gammaproteobacteria', 'Enterobacteriales', 'Enterobacteriaceae', 'Serratia', 'Serratia marcescens', 'Serratia marcescens']}"
2688x"Serratia odorifera 4Rx13"x"{'taxonomy': ['Bacteria', 'Proteobacteria', 'Gammaproteobacteria', 'Enterobacteriales', 'Enterobacteriaceae', 'Serratia', 'Serratia odorifera', 'Serratia odorifera 4Rx13']}"
2689xSerratia odorifera DSM 4582x"{'taxonomy': ['Bacteria', 'Proteobacteria', 'Gammaproteobacteria', 'Enterobacteriales', 'Enterobacteriaceae', 'Serratia', 'Serratia odorifera', 'Serratia odorifera DSM 4582']}"
2690xSerratia proteamaculans 568x"{'taxonomy': ['Bacteria', 'Proteobacteria', 'Gammaproteobacteria', 'Enterobacteriales', 'Enterobacteriaceae', 'Serratia', 'Serratia proteamaculans', 'Serratia proteamaculans 568']}"
2691xShewanella amazonensis SB2Bx"{'taxonomy': ['Bacteria', 'Proteobacteria', 'Gammaproteobacteria', 'Alteromonadales', 'Shewanellaceae', 'Shewanella', 'Shewanella amazonensis', 'Shewanella amazonensis SB2B']}"
2692xShewanella baltica BA175x"{'taxonomy': ['Bacteria', 'Proteobacteria', 'Gammaproteobacteria', 'Alteromonadales', 'Shewanellaceae', 'Shewanella', 'Shewanella baltica', 'Shewanella baltica BA175']}"
2693xShewanella baltica OS155x"{'taxonomy': ['Bacteria', 'Proteobacteria', 'Gammaproteobacteria', 'Alteromonadales', 'Shewanellaceae', 'Shewanella', 'Shewanella baltica', 'Shewanella baltica OS155']}"
2694xShewanella baltica OS183x"{'taxonomy': ['Bacteria', 'Proteobacteria', 'Gammaproteobacteria', 'Alteromonadales', 'Shewanellaceae', 'Shewanella', 'Shewanella baltica', 'Shewanella baltica OS183']}"
2695xShewanella baltica OS185x"{'taxonomy': ['Bacteria', 'Proteobacteria', 'Gammaproteobacteria', 'Alteromonadales', 'Shewanellaceae', 'Shewanella', 'Shewanella baltica', 'Shewanella baltica OS185']}"
2696xShewanella baltica OS195x"{'taxonomy': ['Bacteria', 'Proteobacteria', 'Gammaproteobacteria', 'Alteromonadales', 'Shewanellaceae', 'Shewanella', 'Shewanella baltica', 'Shewanella baltica OS195']}"
2697xShewanella baltica OS223x"{'taxonomy': ['Bacteria', 'Proteobacteria', 'Gammaproteobacteria', 'Alteromonadales', 'Shewanellaceae', 'Shewanella', 'Shewanella baltica', 'Shewanella baltica OS223']}"
2698xShewanella benthica KT99x"{'taxonomy': ['Bacteria', 'Proteobacteria', 'Gammaproteobacteria', 'Alteromonadales', 'Shewanellaceae', 'Shewanella', 'Shewanella benthica', 'Shewanella benthica KT99']}"
2699xShewanella denitrificans OS217x"{'taxonomy': ['Bacteria', 'Proteobacteria', 'Gammaproteobacteria', 'Alteromonadales', 'Shewanellaceae', 'Shewanella', 'Shewanella denitrificans', 'Shewanella denitrificans OS217']}"
2700xShewanella frigidimarina NCIMB 400x"{'taxonomy': ['Bacteria', 'Proteobacteria', 'Gammaproteobacteria', 'Alteromonadales', 'Shewanellaceae', 'Shewanella', 'Shewanella frigidimarina', 'Shewanella frigidimarina NCIMB 400']}"
2701x"Shewanella halifaxensis HAW-EB4"x"{'taxonomy': ['Bacteria', 'Proteobacteria', 'Gammaproteobacteria', 'Alteromonadales', 'Shewanellaceae', 'Shewanella', 'Shewanella halifaxensis', 'Shewanella halifaxensis HAW-EB4']}"
2702xShewanella loihica PV-4x"{'taxonomy': ['Bacteria', 'Proteobacteria', 'Gammaproteobacteria', 'Alteromonadales', 'Shewanellaceae', 'Shewanella', 'Shewanella loihica', 'Shewanella loihica PV-4']}"
2703xShewanella oneidensis MR-1x"{'taxonomy': ['Bacteria', 'Proteobacteria', 'Gammaproteobacteria', 'Alteromonadales', 'Shewanellaceae', 'Shewanella', 'Shewanella oneidensis', 'Shewanella oneidensis MR-1']}"
2704xShewanella pealeana ATCC 700345x"{'taxonomy': ['Bacteria', 'Proteobacteria', 'Gammaproteobacteria', 'Alteromonadales', 'Shewanellaceae', 'Shewanella', 'Shewanella pealeana', 'Shewanella pealeana ATCC 700345']}"
2705xShewanella piezotolerans WP3x"{'taxonomy': ['Bacteria', 'Proteobacteria', 'Gammaproteobacteria', 'Alteromonadales', 'Shewanellaceae', 'Shewanella', 'Shewanella piezotolerans', 'Shewanella piezotolerans WP3']}"
2706xShewanella putrefaciens 200x"{'taxonomy': ['Bacteria', 'Proteobacteria', 'Gammaproteobacteria', 'Alteromonadales', 'Shewanellaceae', 'Shewanella', 'Shewanella putrefaciens', 'Shewanella putrefaciens 200']}"
2707xShewanella putrefaciens CN-32x"{'taxonomy': ['Bacteria', 'Proteobacteria', 'Gammaproteobacteria', 'Alteromonadales', 'Shewanellaceae', 'Shewanella', 'Shewanella putrefaciens', 'Shewanella putrefaciens CN-32']}"
2708xShewanella sediminis HAW-EB3x"{'taxonomy': ['Bacteria', 'Proteobacteria', 'Gammaproteobacteria', 'Alteromonadales', 'Shewanellaceae', 'Shewanella', 'Shewanella sediminis', 'Shewanella sediminis HAW-EB3']}"
2709xShewanella sp. 33Bx"{'taxonomy': ['Bacteria', 'Proteobacteria', 'Gammaproteobacteria', 'Alteromonadales', 'Shewanellaceae', 'Shewanella', 'Shewanella sp. 33B', 'Shewanella sp. 33B']}"
2710xShewanella sp. ANA-3x"{'taxonomy': ['Bacteria', 'Proteobacteria', 'Gammaproteobacteria', 'Alteromonadales', 'Shewanellaceae', 'Shewanella', 'Shewanella sp. ANA-3', 'Shewanella sp. ANA-3']}"
2711xShewanella sp. MR-4x"{'taxonomy': ['Bacteria', 'Proteobacteria', 'Gammaproteobacteria', 'Alteromonadales', 'Shewanellaceae', 'Shewanella', 'Shewanella sp. MR-4', 'Shewanella sp. MR-4']}"
2712xShewanella sp. MR-7x"{'taxonomy': ['Bacteria', 'Proteobacteria', 'Gammaproteobacteria', 'Alteromonadales', 'Shewanellaceae', 'Shewanella', 'Shewanella sp. MR-7', 'Shewanella sp. MR-7']}"
2713xShewanella sp. W3-18-1x"{'taxonomy': ['Bacteria', 'Proteobacteria', 'Gammaproteobacteria', 'Alteromonadales', 'Shewanellaceae', 'Shewanella', 'Shewanella sp. W3-18-1', 'Shewanella sp. W3-18-1']}"
2714xShewanella violacea DSS12x"{'taxonomy': ['Bacteria', 'Proteobacteria', 'Gammaproteobacteria', 'Alteromonadales', 'Shewanellaceae', 'Shewanella', 'Shewanella violacea', 'Shewanella violacea DSS12']}"
2715xShewanella woodyi ATCC 51908x"{'taxonomy': ['Bacteria', 'Proteobacteria', 'Gammaproteobacteria', 'Alteromonadales', 'Shewanellaceae', 'Shewanella', 'Shewanella woodyi', 'Shewanella woodyi ATCC 51908']}"
2716xShigella boydii CDC 3083-94x"{'taxonomy': ['Bacteria', 'Proteobacteria', 'Gammaproteobacteria', 'Enterobacteriales', 'Enterobacteriaceae', 'Shigella', 'Shigella boydii', 'Shigella boydii CDC 3083-94']}"
2717xShigella boydii Sb227x"{'taxonomy': ['Bacteria', 'Proteobacteria', 'Gammaproteobacteria', 'Enterobacteriales', 'Enterobacteriaceae', 'Shigella', 'Shigella boydii', 'Shigella boydii Sb227']}"
2718xShigella dysenteriae 1012x"{'taxonomy': ['Bacteria', 'Proteobacteria', 'Gammaproteobacteria', 'Enterobacteriales', 'Enterobacteriaceae', 'Shigella', 'Shigella dysenteriae', 'Shigella dysenteriae 1012']}"
2719xShigella dysenteriae 1617x"{'taxonomy': ['Bacteria', 'Proteobacteria', 'Gammaproteobacteria', 'Enterobacteriales', 'Enterobacteriaceae', 'Shigella', 'Shigella dysenteriae', 'Shigella dysenteriae 1617']}"
2720xShigella dysenteriae Sd197x"{'taxonomy': ['Bacteria', 'Proteobacteria', 'Gammaproteobacteria', 'Enterobacteriales', 'Enterobacteriaceae', 'Shigella', 'Shigella dysenteriae', 'Shigella dysenteriae Sd197']}"
2721x"Shigella flexneri 2a str. 2457T"x"{'taxonomy': ['Bacteria', 'Proteobacteria', 'Gammaproteobacteria', 'Enterobacteriales', 'Enterobacteriaceae', 'Shigella', 'Shigella flexneri', 'Shigella flexneri 2a str. 2457T']}"
2722x"Shigella flexneri 2a str. 301"x"{'taxonomy': ['Bacteria', 'Proteobacteria', 'Gammaproteobacteria', 'Enterobacteriales', 'Enterobacteriaceae', 'Shigella', 'Shigella flexneri', 'Shigella flexneri 2a str. 301']}"
2723x"Shigella flexneri 5 str. 8401"x"{'taxonomy': ['Bacteria', 'Proteobacteria', 'Gammaproteobacteria', 'Enterobacteriales', 'Enterobacteriaceae', 'Shigella', 'Shigella flexneri', 'Shigella flexneri 5 str. 8401']}"
2724x"Shigella flexneri 5a"x"{'taxonomy': ['Bacteria', 'Proteobacteria', 'Gammaproteobacteria', 'Enterobacteriales', 'Enterobacteriaceae', 'Shigella', 'Shigella flexneri', 'Shigella flexneri 5a']}"
2725xShigella sonnei Ss046x"{'taxonomy': ['Bacteria', 'Proteobacteria', 'Gammaproteobacteria', 'Enterobacteriales', 'Enterobacteriaceae', 'Shigella', 'Shigella sonnei', 'Shigella sonnei Ss046']}"
2726xShigella sp. D9x"{'taxonomy': ['Bacteria', 'Proteobacteria', 'Gammaproteobacteria', 'Enterobacteriales', 'Enterobacteriaceae', 'Shigella', 'Shigella sp. D9', 'Shigella sp. D9']}"
2727xShuttleworthia satelles DSM 14600x"{'taxonomy': ['Bacteria', 'Firmicutes', 'Clostridia', 'Clostridiales', 'Lachnospiraceae', 'Shuttleworthia', 'Shuttleworthia satelles', 'Shuttleworthia satelles DSM 14600']}"
2728x"Sideroxydans lithotrophicus ES-1"x"{'taxonomy': ['Bacteria', 'Proteobacteria', 'Betaproteobacteria', 'Gallionellales', 'Gallionellaceae', 'Sideroxydans', 'Sideroxydans lithotrophicus', 'Sideroxydans lithotrophicus ES-1']}"
2729xSilicibacter lacuscaerulensis ITI-1157x"{'taxonomy': ['Bacteria', 'Proteobacteria', 'Alphaproteobacteria', 'Rhodobacterales', 'Rhodobacteraceae', 'Ruegeria', 'Ruegeria lacuscaerulensis', 'Silicibacter lacuscaerulensis ITI-1157']}"
2730xSilicibacter phage DSS3phi2x"{'taxonomy': ['Viruses', 'unclassified (derived from Viruses)', 'unclassified (derived from Viruses)', 'Caudovirales', 'Podoviridae', 'N4-like viruses', 'Silicibacter phage DSS3phi2', 'Silicibacter phage DSS3phi2']}"
2731xSilicibacter sp. TrichCH4Bx"{'taxonomy': ['Bacteria', 'Proteobacteria', 'Alphaproteobacteria', 'Rhodobacterales', 'Rhodobacteraceae', 'Ruegeria', 'Silicibacter sp. TrichCH4B', 'Silicibacter sp. TrichCH4B']}"
2732xSimonsiella muelleri ATCC 29453x"{'taxonomy': ['Bacteria', 'Proteobacteria', 'Betaproteobacteria', 'Neisseriales', 'Neisseriaceae', 'Simonsiella', 'Simonsiella muelleri', 'Simonsiella muelleri ATCC 29453']}"
2733xSingapore grouper iridovirusx"{'taxonomy': ['Viruses', 'unclassified (derived from Viruses)', 'unclassified (derived from Viruses)', 'unclassified (derived from Viruses)', 'Iridoviridae', 'Ranavirus', 'Singapore grouper iridovirus', 'Singapore grouper iridovirus']}"
2734xSinorhizobium fredii NGR234x"{'taxonomy': ['Bacteria', 'Proteobacteria', 'Alphaproteobacteria', 'Rhizobiales', 'Rhizobiaceae', 'Sinorhizobium', 'Sinorhizobium fredii', 'Sinorhizobium fredii NGR234']}"
2735xSinorhizobium medicae WSM419x"{'taxonomy': ['Bacteria', 'Proteobacteria', 'Alphaproteobacteria', 'Rhizobiales', 'Rhizobiaceae', 'Sinorhizobium', 'Sinorhizobium medicae', 'Sinorhizobium medicae WSM419']}"
2736xSinorhizobium melilotix"{'taxonomy': ['Bacteria', 'Proteobacteria', 'Alphaproteobacteria', 'Rhizobiales', 'Rhizobiaceae', 'Sinorhizobium', 'Sinorhizobium meliloti', 'Sinorhizobium meliloti']}"
2737xSinorhizobium meliloti 1021x"{'taxonomy': ['Bacteria', 'Proteobacteria', 'Alphaproteobacteria', 'Rhizobiales', 'Rhizobiaceae', 'Sinorhizobium', 'Sinorhizobium meliloti', 'Sinorhizobium meliloti 1021']}"
2738xSinorhizobium meliloti AK83x"{'taxonomy': ['Bacteria', 'Proteobacteria', 'Alphaproteobacteria', 'Rhizobiales', 'Rhizobiaceae', 'Sinorhizobium', 'Sinorhizobium meliloti', 'Sinorhizobium meliloti AK83']}"
2739xSinorhizobium meliloti BL225Cx"{'taxonomy': ['Bacteria', 'Proteobacteria', 'Alphaproteobacteria', 'Rhizobiales', 'Rhizobiaceae', 'Sinorhizobium', 'Sinorhizobium meliloti', 'Sinorhizobium meliloti BL225C']}"
2740xSinorhizobium meliloti SM11x"{'taxonomy': ['Bacteria', 'Proteobacteria', 'Alphaproteobacteria', 'Rhizobiales', 'Rhizobiaceae', 'Sinorhizobium', 'Sinorhizobium meliloti', 'Sinorhizobium meliloti SM11']}"
2741xSinorhizobium phage PBC5x"{'taxonomy': ['Viruses', 'unclassified (derived from Viruses)', 'unclassified (derived from Viruses)', 'Caudovirales', 'unclassified (derived from Caudovirales)', 'unclassified (derived from Caudovirales)', 'Sinorhizobium phage PBC5', 'Sinorhizobium phage PBC5']}"
2742x"Slackia exigua ATCC 700122"x"{'taxonomy': ['Bacteria', 'Actinobacteria', 'Actinobacteria (class)', 'Coriobacteriales', 'Coriobacteriaceae', 'Slackia', 'Slackia exigua', 'Slackia exigua ATCC 700122']}"
2743xSlackia heliotrinireducens DSM 20476x"{'taxonomy': ['Bacteria', 'Actinobacteria', 'Actinobacteria (class)', 'Coriobacteriales', 'Coriobacteriaceae', 'Slackia', 'Slackia heliotrinireducens', 'Slackia heliotrinireducens DSM 20476']}"
2744xSmaug warrenix"{'taxonomy': ['Eukaryota', 'Chordata', 'unclassified (derived from Chordata)', 'Squamata', 'Cordylidae', 'Smaug', 'Smaug warreni', 'Smaug warreni']}"
2745xSmittium culisetaex"{'taxonomy': ['Eukaryota', 'unclassified (derived from Fungi)', 'unclassified (derived from Fungi)', 'Harpellales', 'Legeriomycetaceae', 'Smittium', 'Smittium culisetae', 'Smittium culisetae']}"
2746xSodalis glossinidiusx"{'taxonomy': ['Bacteria', 'Proteobacteria', 'Gammaproteobacteria', 'Enterobacteriales', 'Enterobacteriaceae', 'Sodalis', 'Sodalis glossinidius', 'Sodalis glossinidius']}"
2747xSodalis glossinidius str. 'morsitans'x"{'taxonomy': ['Bacteria', 'Proteobacteria', 'Gammaproteobacteria', 'Enterobacteriales', 'Enterobacteriaceae', 'Sodalis', 'Sodalis glossinidius', ""Sodalis glossinidius str. 'morsitans'""]}"
2748xSolanum bulbocastanumx"{'taxonomy': ['Eukaryota', 'Streptophyta', 'unclassified (derived from Streptophyta)', 'Solanales', 'Solanaceae', 'Solanum', 'Solanum bulbocastanum', 'Solanum bulbocastanum']}"
2749xSolanum lycopersicumx"{'taxonomy': ['Eukaryota', 'Streptophyta', 'unclassified (derived from Streptophyta)', 'Solanales', 'Solanaceae', 'Solanum', 'Solanum lycopersicum', 'Solanum lycopersicum']}"
2750xSolanum tuberosumx"{'taxonomy': ['Eukaryota', 'Streptophyta', 'unclassified (derived from Streptophyta)', 'Solanales', 'Solanaceae', 'Solanum', 'Solanum tuberosum', 'Solanum tuberosum']}"
2751xSorangium cellulosum 'So ce 56'x"{'taxonomy': ['Bacteria', 'Proteobacteria', 'Deltaproteobacteria', 'Myxococcales', 'Polyangiaceae', 'Sorangium', 'Sorangium cellulosum', ""Sorangium cellulosum 'So ce 56'""]}"
2752xSorghum bicolorx"{'taxonomy': ['Eukaryota', 'Streptophyta', 'Liliopsida', 'Poales', 'Poaceae', 'Sorghum', 'Sorghum bicolor', 'Sorghum bicolor']}"
2753xSphaerobacter thermophilus DSM 20745x"{'taxonomy': ['Bacteria', 'Chloroflexi', 'Thermomicrobia (class)', 'Sphaerobacterales', 'Sphaerobacteraceae', 'Sphaerobacter', 'Sphaerobacter thermophilus', 'Sphaerobacter thermophilus DSM 20745']}"
2754xSphingobacterium spiritivorum ATCC 33300x"{'taxonomy': ['Bacteria', 'Bacteroidetes', 'Sphingobacteriia', 'Sphingobacteriales', 'Sphingobacteriaceae', 'Sphingobacterium', 'Sphingobacterium spiritivorum', 'Sphingobacterium spiritivorum ATCC 33300']}"
2755xSphingobacterium spiritivorum ATCC 33861x"{'taxonomy': ['Bacteria', 'Bacteroidetes', 'Sphingobacteriia', 'Sphingobacteriales', 'Sphingobacteriaceae', 'Sphingobacterium', 'Sphingobacterium spiritivorum', 'Sphingobacterium spiritivorum ATCC 33861']}"
2756xSphingobium chlorophenolicum L-1x"{'taxonomy': ['Bacteria', 'Proteobacteria', 'Alphaproteobacteria', 'Sphingomonadales', 'Sphingomonadaceae', 'Sphingobium', 'Sphingobium chlorophenolicum', 'Sphingobium chlorophenolicum L-1']}"
2757xSphingobium japonicum UT26Sx"{'taxonomy': ['Bacteria', 'Proteobacteria', 'Alphaproteobacteria', 'Sphingomonadales', 'Sphingomonadaceae', 'Sphingobium', 'Sphingobium japonicum', 'Sphingobium japonicum UT26S']}"
2758xSphingomonas sp. KA1x"{'taxonomy': ['Bacteria', 'Proteobacteria', 'Alphaproteobacteria', 'Sphingomonadales', 'Sphingomonadaceae', 'Sphingomonas', 'Sphingomonas sp. KA1', 'Sphingomonas sp. KA1']}"
2759xSphingomonas sp. SKA58x"{'taxonomy': ['Bacteria', 'Proteobacteria', 'Alphaproteobacteria', 'Sphingomonadales', 'Sphingomonadaceae', 'Sphingomonas', 'Sphingomonas sp. SKA58', 'Sphingomonas sp. SKA58']}"
2760xSphingomonas wittichii RW1x"{'taxonomy': ['Bacteria', 'Proteobacteria', 'Alphaproteobacteria', 'Sphingomonadales', 'Sphingomonadaceae', 'Sphingomonas', 'Sphingomonas wittichii', 'Sphingomonas wittichii RW1']}"
2761x"Sphingopyxis alaskensis RB2256"x"{'taxonomy': ['Bacteria', 'Proteobacteria', 'Alphaproteobacteria', 'Sphingomonadales', 'Sphingomonadaceae', 'Sphingopyxis', 'Sphingopyxis alaskensis', 'Sphingopyxis alaskensis RB2256']}"
2762x"Sphingopyxis macrogoltabida"x"{'taxonomy': ['Bacteria', 'Proteobacteria', 'Alphaproteobacteria', 'Sphingomonadales', 'Sphingomonadaceae', 'Sphingopyxis', 'Sphingopyxis macrogoltabida', 'Sphingopyxis macrogoltabida']}"
